molecule_name,atom_index,XX,YX,ZX,XY,YY,ZY,XZ,YZ,ZZ
dsgdb9nsd_000105,12,35.115,-1.4436,0,-2.0529,28.3986,0,0,0,26.0249
dsgdb9nsd_000106,0,122.997,8.1702,0,2.7789,137.916,0.0001,0,0.0001,132.151
dsgdb9nsd_000106,1,86.8776,0.0006,-0.0003,0.0005,142.436,-15.2242,-0.0002,-18.1221,119.735
dsgdb9nsd_000106,2,122.996,-8.1698,0,-2.7788,137.916,0.0001,0,0.0001,132.15
dsgdb9nsd_000106,3,86.8776,0.0005,0.0003,0.0005,142.436,15.2242,0.0002,18.1222,119.735
dsgdb9nsd_000106,4,228.756,-0.0008,-0.0001,-0.0014,58.0636,0.0011,0,0.0008,260.641
dsgdb9nsd_000106,5,28.9782,2.9129,0,3.366,32.9799,0,0,0,25.0207
dsgdb9nsd_000106,6,32.6826,-0.2488,0,-0.8552,26.827,0,0,0,26.44
dsgdb9nsd_000106,7,24.0783,0,0,0,24.6851,0.2696,0,0.3963,32.9149
dsgdb9nsd_000106,8,32.6826,0.2487,0,0.8551,26.827,0,0,0,26.44
dsgdb9nsd_000106,9,28.9782,-2.9128,0,-3.3659,32.98,0,0,0,25.0207
dsgdb9nsd_000106,10,24.0783,0,0,0,24.6851,-0.2695,0,-0.3963,32.9149
dsgdb9nsd_000107,0,201.201,92.4809,-0.0015,84.9261,115.546,-0.0009,0.0021,0.0014,61.7934
dsgdb9nsd_000107,1,218.248,116.321,-0.0006,117.338,110.252,-0.0005,-0.0044,-0.0028,33.0395
dsgdb9nsd_000107,2,193.013,0.0003,0,-0.0014,178.838,0.0003,0.0001,0.0003,164.434
dsgdb9nsd_000107,3,218.257,-116.313,0.0001,-117.336,110.244,-0.0002,0.0056,-0.0036,33.0395
dsgdb9nsd_000107,4,201.212,-92.4765,0.0013,-84.9225,115.536,-0.0007,-0.0033,0.0021,61.7946
dsgdb9nsd_000107,5,36.0502,6.7808,-0.0002,6.1325,29.2654,-0.0001,0.0002,0.0001,25.4125
dsgdb9nsd_000107,6,28.162,0,-0.0001,0.0001,29.5839,-6.2037,0,-4.7102,27.8407
dsgdb9nsd_000107,7,28.1619,0,0.0001,0.0001,29.5835,6.2037,0,4.7101,27.8409
dsgdb9nsd_000107,8,36.0501,-6.7814,0.0004,-6.1321,29.2655,-0.0002,-0.0002,0.0002,25.4126
dsgdb9nsd_000111,0,-761.32,4.6495,350.619,27.5084,-290.956,296.906,349.804,299.329,103.132
dsgdb9nsd_000111,1,8.736,29.1432,17.1602,22.0765,-47.0142,61.5859,13.9864,55.9677,62.7637
dsgdb9nsd_000111,2,166.123,-16.7392,11.2803,-13.523,165.083,-8.1083,2.608,-4.2587,144.535
dsgdb9nsd_000111,3,224.754,119.746,20.756,121.876,42.445,10.3829,23.2113,9.3274,-12.6839
dsgdb9nsd_000111,4,210.464,185.817,39.5754,171.981,-75.7017,12.2447,38.3526,13.1782,-166.385
dsgdb9nsd_000111,5,21.7748,-0.4228,-0.0439,-3.1501,22.3468,0.118,1.5964,-1.4075,20.9257
dsgdb9nsd_000111,6,28.5792,2.714,1.2069,0.9997,28.4778,3.6501,-0.3337,2.8123,29.1605
dsgdb9nsd_000111,7,29.2214,0.7032,-0.1035,2.782,28.6289,-3.6311,-0.7848,-2.4197,28.4771
dsgdb9nsd_000112,0,-243.125,-136.715,0.1453,-78.8541,-4.5379,-0.0669,0.1205,-0.1094,237.721
dsgdb9nsd_000112,1,-54.4225,59.7772,0.0911,10.864,79.2349,-0.0186,0.0597,-0.0238,116.63
dsgdb9nsd_000112,2,198.043,-8.1634,-0.018,-30.3626,-25.9654,0.0174,-0.0099,0.0025,144.223
dsgdb9nsd_000112,3,-49.7279,-36.1474,0.0201,-17.9985,85.0674,0.0041,0.0169,0.0023,97.3234
dsgdb9nsd_000112,4,-290.06,146.937,-0.0067,64.716,-422.974,0.1772,0.0725,0.0707,338.146
dsgdb9nsd_000112,5,15.9506,2.0962,0.006,-3.1889,26.6649,0.0017,0.0011,-0.0006,26.099
dsgdb9nsd_000112,6,23.3378,2.8569,-0.0004,-3.4208,28.1155,0.004,-0.0027,0.0036,20.1208
dsgdb9nsd_000112,7,27.3196,0.3214,-0.0003,-0.3682,26.9045,0.0001,0.0019,-0.0009,24.1996
dsgdb9nsd_000112,8,25.4618,-1.8874,-0.0002,5.1613,24.8885,-0.0011,-0.0013,-0.0015,19.3921
dsgdb9nsd_000113,0,-206.34,105.938,0.0694,158.923,-17.0184,-0.0012,0.0887,0.0147,236.314
dsgdb9nsd_000113,1,51.593,93.5482,-0.0035,41.8962,-31.9313,0.0092,0.0028,-0.0072,97.2407
dsgdb9nsd_000113,2,-67.093,58.033,0.0047,41.9481,4.2488,-0.0162,-0.0023,0.0285,199.526
dsgdb9nsd_000113,3,63.7699,-73.2036,-0.0166,-54.9068,-20.8507,-0.0264,-0.0073,-0.0286,74.4781
dsgdb9nsd_000113,4,-425.68,25.0151,-0.105,-49.2849,-201.599,-0.0955,-0.0788,-0.0944,308.047
dsgdb9nsd_000113,5,21.3494,7.693,-0.0002,2.5234,21.4528,0.0002,0.0009,-0.0012,25.7716
dsgdb9nsd_000113,6,25.1322,5.832,-0.001,-0.0217,23.3778,-0.0005,-0.0004,-0.0019,21.2317
dsgdb9nsd_000113,7,23.7741,-3.8549,-0.0005,2.1712,25.3814,0.0009,0.0012,0.0004,20.5466
dsgdb9nsd_000114,0,-314.64,-143.73,-0.034,-61.5789,-429.075,0.0905,-0.0374,0.1269,343.999
dsgdb9nsd_000114,1,-51.652,38.0286,-0.0147,18.0495,84.8664,0.0012,-0.0115,0.0006,97.2302
dsgdb9nsd_000114,2,198.138,0.0004,0.0101,0.0002,-70.1307,-0.0065,0.0054,0.0043,134.157
dsgdb9nsd_000114,3,-51.6521,-38.0289,-0.0242,-18.0497,84.8662,-0.0066,-0.0199,-0.005,97.2302
dsgdb9nsd_000114,4,-314.642,143.731,-0.0661,61.5809,-429.075,-0.0943,-0.0742,-0.105,343.999
dsgdb9nsd_000114,5,25.2118,1.9456,0.0005,-5.2823,25.1883,-0.0005,0.001,-0.0005,19.4653
dsgdb9nsd_000114,6,26.6692,0,0,0,24.2438,-0.0002,-0.0007,0.0005,25.1298
dsgdb9nsd_000114,7,25.2117,-1.9456,0.0003,5.2823,25.1883,0.0013,0.0015,0.0008,19.4653
dsgdb9nsd_000115,0,194.234,5.3976,10.9572,5.3974,178.327,3.3679,10.9565,3.3679,183.504
dsgdb9nsd_000115,1,212.252,53.5893,108.732,53.6428,54.4303,33.4606,108.674,33.4092,105.728
dsgdb9nsd_000115,2,200.768,43.8385,88.9068,43.8068,71.6832,27.3216,88.9442,27.3529,113.684
dsgdb9nsd_000115,3,209.6,50.2972,101.921,50.3148,61.617,31.3712,101.922,31.3606,109.684
dsgdb9nsd_000115,4,203.089,43.8246,88.7937,43.7833,74.153,27.2996,88.8129,27.3313,116.055
dsgdb9nsd_000115,5,34.7218,2.9955,-3.3512,2.9847,26.0785,-1.0624,-1.345,-0.439,28.8636
dsgdb9nsd_000115,6,28.0699,1.2921,2.1501,-0.265,31.4332,5.1036,0.8616,5.6785,30.1605
dsgdb9nsd_000115,7,29.6569,-2.5939,4.639,-1.0246,29.9474,-2.9838,3.9199,-4.1835,30.0575
dsgdb9nsd_000115,8,35.8921,3.2292,6.542,3.2257,26.3924,2.0112,6.5437,2.0139,29.4795
dsgdb9nsd_000117,0,198.819,-1.3491,-0.0032,-1.8755,178.205,0.0004,-0.0161,0.0018,179.045
dsgdb9nsd_000117,1,214.382,-6.7082,-0.004,-23.2132,38.4987,0.0006,0.0089,-0.0011,50.8562
dsgdb9nsd_000117,2,264.493,-35.1361,-0.0033,-30.1039,42.5246,0.0009,-0.0068,0.0011,36.4492
dsgdb9nsd_000117,3,-23.6486,48.9016,0.002,39.5976,-13.8311,-0.0023,0.0016,-0.0024,109.795
dsgdb9nsd_000117,4,-710.914,-228.265,0.0077,-292.021,-688.838,-0.0132,0.006,-0.0191,402.491
dsgdb9nsd_000117,5,31.9071,5.0094,-0.0324,3.1584,32.2308,-0.0394,-0.0238,-0.0408,25.2014
dsgdb9nsd_000117,6,30.1151,-2.5697,3.5105,-1.8605,27.9867,-3.8693,2.3191,-3.7136,30.9459
dsgdb9nsd_000117,7,30.1082,-2.6047,-3.4794,-1.8797,28.0728,3.9088,-2.2966,3.7545,30.8659
dsgdb9nsd_000117,8,24.2442,-0.2463,0,-3.4278,22.4849,0,-0.0001,0.0001,19.6625
dsgdb9nsd_000118,0,199.394,-3.6811,0,-3.0251,178.853,0.0001,0,0.0001,178.579
dsgdb9nsd_000118,1,250.456,-36.8995,-0.0002,-26.6282,52.7173,0,0.0001,-0.0001,38.8675
dsgdb9nsd_000118,2,268.416,-39.658,-0.0001,-40.561,47.8091,0.0001,-0.0001,0.0001,38.1011
dsgdb9nsd_000118,3,137,28.494,0,25.4916,159.209,-0.0001,0,-0.0001,114.403
dsgdb9nsd_000118,4,382.549,1.3619,0.0001,-22.6637,275.527,0,0.0001,0,270.028
dsgdb9nsd_000118,5,32.2257,1.6096,-4.8299,0.8528,26.5278,-2.5241,-3.2397,-2.7834,31.1526
dsgdb9nsd_000118,6,30.2217,-4.3966,0,-2.512,34.0968,0,0,0,25.3031
dsgdb9nsd_000118,7,32.2257,1.6096,4.8299,0.8528,26.5279,2.5241,3.2397,2.7834,31.1524
dsgdb9nsd_000118,8,27.2649,0.448,1.0935,0.2482,28.5386,-5.0731,1.5143,-3.3043,25.6393
dsgdb9nsd_000118,9,27.2649,0.448,-1.0936,0.2482,28.5387,5.0731,-1.5143,3.3043,25.6393
dsgdb9nsd_000118,10,45.0578,-1.4294,0,0.178,29.1564,0,0,0,23.0264
dsgdb9nsd_000119,0,181.326,8.1842,-0.0001,12.0471,179.403,0.0005,-0.0005,0.0005,162.23
dsgdb9nsd_000119,1,185.464,0.758,0,0.7379,175.275,-0.0001,0.0001,0,163.105
dsgdb9nsd_000119,2,264.226,-47.067,0.0001,-51.6503,49.9059,0.0002,-0.0006,0.0006,31.8792
dsgdb9nsd_000119,3,259.35,-48.1333,-0.0001,-37.2716,54.7984,-0.0001,0.0012,-0.0004,47.0809
dsgdb9nsd_000119,4,199.323,-4.5515,0,-4.0644,179.196,0.0001,-0.0005,0,178.349
dsgdb9nsd_000119,5,28.7791,1.8911,0.382,0.6121,31.4737,4.3752,-0.1532,3.6382,31.6326
dsgdb9nsd_000119,6,37.3473,0.1953,0,1.0462,28.2345,0,0,0,26.7751
dsgdb9nsd_000119,7,28.7791,1.8911,-0.382,0.6121,31.4737,-4.3752,0.1532,-3.6382,31.6326
dsgdb9nsd_000119,8,29.6531,-1.3818,-2.3721,-0.986,30.0251,5.2285,-1.2952,4.667,28.8645
dsgdb9nsd_000119,9,29.6531,-1.3817,2.3721,-0.986,30.0251,-5.2285,1.2953,-4.667,28.8645
dsgdb9nsd_000119,10,32.5858,1.4519,5.0053,0.5815,26.504,2.3549,3.3726,2.6789,30.9481
dsgdb9nsd_000119,11,32.5769,1.4236,-5.0141,0.5617,26.4784,-2.3328,-3.3765,-2.6578,30.9826
dsgdb9nsd_000119,12,30.3919,-4.4612,0.0088,-2.4574,34.3822,-0.0221,0.0038,-0.0212,25.2309
dsgdb9nsd_000120,0,166.674,-31.9114,-0.0013,-34.6703,132.155,0.0013,-0.0061,0.0004,109.938
dsgdb9nsd_000120,1,169.671,116.629,-0.0035,95.8232,211.058,-0.0008,-0.0159,0.0079,270.758
dsgdb9nsd_000120,2,81.1138,-75.9402,0.0056,-32.6599,-26.7033,0.0013,0.0035,0.002,63.6708
dsgdb9nsd_000120,3,-217.027,-107.395,-0.0021,-97.0581,1.3528,0.0118,0.0036,0.0154,247.558
dsgdb9nsd_000120,4,170.591,21.06,-0.0004,25.1238,148.241,-0.0004,0,-0.0006,126.749
dsgdb9nsd_000120,5,32.8999,1.7151,0.0013,-0.6361,26.5899,0.0003,0.0007,0.0007,24.7369
dsgdb9nsd_000120,6,28.4933,-3.6988,-2.5143,-2.2724,28.0869,3.1344,-1.3781,2.139,28.0035
dsgdb9nsd_000120,7,28.4927,-3.6994,2.5124,-2.2717,28.0894,-3.1342,1.3767,-2.1393,28.0015
dsgdb9nsd_000120,8,25.8826,-3.4165,-0.0001,1.0613,23.4627,0.0001,0,-0.0002,23.2272
dsgdb9nsd_000120,9,30.6023,-0.408,-3.0736,0.8839,26.215,0.2616,-3.5175,1.2274,28.5992
dsgdb9nsd_000120,10,28.4588,3.1251,-0.0001,0.6801,31.872,-0.0003,-0.0001,-0.0003,26.6531
dsgdb9nsd_000120,11,30.6022,-0.4076,3.0737,0.8843,26.2149,-0.2613,3.5175,-1.2271,28.5996
dsgdb9nsd_000121,0,190.583,-0.0683,0.0009,7.0637,169.598,-0.0048,0.0038,-0.0026,164.788
dsgdb9nsd_000121,1,176.574,-2.2177,-0.0003,-5.8319,165.406,0.0047,-0.0021,0.0056,149.562
dsgdb9nsd_000121,2,185.319,-1.2196,-0.0132,-8.3453,167.745,0.004,-0.0168,0.0106,150.628
dsgdb9nsd_000121,3,263.964,82.2789,-0.0453,86.1522,58.0649,-0.0159,-0.2117,-0.0766,21.432
dsgdb9nsd_000121,4,236.193,62.9844,-0.0782,51.5712,81.2092,-0.0193,0.0721,0.0259,63.8108
dsgdb9nsd_000121,5,31.3971,2.3355,3.0881,1.7382,29.4785,3.5052,2.2895,3.0624,31.8101
dsgdb9nsd_000121,6,34.895,-4.7449,-0.002,-3.2528,30.392,0.0018,-0.0013,0.0017,26.5545
dsgdb9nsd_000121,7,31.3977,2.3375,-3.0857,1.7396,29.4846,-3.5078,-2.288,-3.0647,31.8044
dsgdb9nsd_000121,8,30.1828,-0.0737,0.7875,0.6311,30.4642,4.4981,0.6384,4.1363,29.6485
dsgdb9nsd_000121,9,30.1824,-0.0719,-0.7875,0.6325,30.4679,-4.4974,-0.638,-4.1345,29.6443
dsgdb9nsd_000121,10,30.1266,0.6218,1.0333,0.5587,29.6638,4.9578,-0.2224,4.337,29.1226
dsgdb9nsd_000121,11,30.1298,0.6262,-1.0349,0.5605,29.6699,-4.9568,0.2216,-4.3382,29.1201
dsgdb9nsd_000121,12,38.914,4.4978,-0.0111,3.7441,26.7072,-0.0031,0.0058,0.0021,25.4042
dsgdb9nsd_000124,0,184.142,-14.4677,-0.0816,-19.2359,107.069,0.0288,-0.0729,0.0399,107.411
dsgdb9nsd_000124,1,327.372,-2.8897,0.0195,13.1201,332.21,0.0469,0.06,0.0766,286.646
dsgdb9nsd_000124,2,144.872,33.6289,0.0187,35.7708,143.025,0.0279,0.027,0.0267,101.936
dsgdb9nsd_000124,3,269.635,-76.9009,0.0705,-77.1309,55.1183,-0.0242,0.0718,-0.0237,29.7358
dsgdb9nsd_000124,4,229.532,-54.2606,0.0539,-43.8498,77.9406,-0.0085,0.0577,-0.0135,56.497
dsgdb9nsd_000124,5,30.971,-3.6762,-4.0135,-1.8242,26.5217,1.7843,-1.8589,1.1159,28.5289
dsgdb9nsd_000124,6,30.9814,-3.6896,4.0006,-1.8321,26.5327,-1.7869,1.8513,-1.1171,28.5085
dsgdb9nsd_000124,7,33.088,4.0384,0.0009,1.409,26.8312,0.0024,-0.002,0.0039,24.6749
dsgdb9nsd_000124,8,27.8469,1.3256,-0.3919,-0.0629,28.5721,-4.3367,-0.332,-2.7879,26.9122
dsgdb9nsd_000124,9,27.8538,1.3226,0.3987,-0.067,28.5697,4.3358,0.3336,2.7863,26.9141
dsgdb9nsd_000124,10,37.9252,-3.9123,0.0037,-3.1319,26.3696,-0.0009,0.0041,-0.0014,25.4272
dsgdb9nsd_000125,0,183.953,15.2234,0.1254,19.9658,107.051,0.0538,0.1098,0.0661,106.635
dsgdb9nsd_000125,1,332.459,6.8939,-0.0073,-5.1666,339.061,0.0812,-0.0435,0.1373,293.907
dsgdb9nsd_000125,2,148.305,-34.1724,-0.0254,-37.3208,143.381,0.0442,-0.0246,0.043,107.604
dsgdb9nsd_000125,3,259.269,95.9086,-0.1433,92.6411,11.4986,-0.0474,-0.1472,-0.0499,-21.6375
dsgdb9nsd_000125,4,247.76,137.695,-0.2247,120.532,-105.671,-0.0439,-0.2244,-0.0541,-166.628
dsgdb9nsd_000125,5,30.9064,3.6712,4.0215,1.871,26.5835,1.8579,1.7775,1.1308,28.4973
dsgdb9nsd_000125,6,32.9156,-4.0353,0.0025,-1.3378,26.7633,0.002,0.0048,0.0026,24.6376
dsgdb9nsd_000125,7,30.921,3.6864,-4.0055,1.8814,26.5936,-1.8598,-1.7687,-1.1299,28.4703
dsgdb9nsd_000125,8,27.5869,-1.6495,-0.7178,-0.4221,28.7647,4.211,-0.8121,2.4989,27.3062
dsgdb9nsd_000125,9,27.5788,-1.6537,0.7097,-0.4288,28.7674,-4.2128,0.8103,-2.5015,27.3022
dsgdb9nsd_000126,0,334.693,42.3463,0.002,63.8432,307.488,0.0014,0.0006,0.0009,267.103
dsgdb9nsd_000126,1,164.33,-20.0743,0.0002,-13.1204,114.733,0,-0.0003,0.0003,102.099
dsgdb9nsd_000126,2,186.027,-1.4759,0.0019,5.4,169.665,0.0001,0.0031,0.0011,148.676
dsgdb9nsd_000126,3,261.859,-83.1788,0.0029,-87.5349,61.1422,-0.0004,0.0395,-0.0139,29.4556
dsgdb9nsd_000126,4,236.339,-64.3997,0.0108,-57.8927,82.654,-0.0034,-0.0198,0.0069,59.3062
dsgdb9nsd_000126,5,39.571,8.6352,0.0007,6.436,33.8119,0.0006,0.0007,0.0005,22.5395
dsgdb9nsd_000126,6,29.3232,-1.1797,1.685,-1.1677,27.6418,-3.5233,-0.5504,-3.2751,26.4032
dsgdb9nsd_000126,7,29.3235,-1.1796,-1.685,-1.1679,27.6416,3.5232,0.5504,3.2754,26.4033
dsgdb9nsd_000126,8,29.3797,-1.0475,1.4106,-0.907,29.0252,-4.6932,0.1646,-3.873,29.4736
dsgdb9nsd_000126,9,29.379,-1.0466,-1.4104,-0.9066,29.0241,4.6932,-0.1644,3.8726,29.4741
dsgdb9nsd_000126,10,38.812,-4.5941,0.0024,-4.2043,26.8792,-0.0008,-0.0015,0.0005,25.4151
dsgdb9nsd_000127,0,337.203,-41.5026,0.0285,-64.1385,307.48,-0.0378,0.0146,-0.0486,270.325
dsgdb9nsd_000127,1,164.035,21.3901,-0.0087,16.94,118.324,0.0079,-0.0104,0.0099,106.234
dsgdb9nsd_000127,2,187.947,0.988,-0.0008,-5.7516,171.867,0.0041,0.0033,0.004,150.737
dsgdb9nsd_000127,3,250.141,102.835,0.0054,107.145,18.7304,0.002,0.0036,0.0016,-22.6741
dsgdb9nsd_000127,4,251.036,156.844,0.0072,143.846,-96.9123,0.0032,0.0115,0.0057,-159.029
dsgdb9nsd_000127,5,39.8027,-8.5571,0.0129,-6.4516,33.2349,-0.0124,0.0119,-0.0107,22.4268
dsgdb9nsd_000127,6,28.83,1.2158,1.7485,1.3192,27.8454,3.6898,-0.2757,3.385,26.4417
dsgdb9nsd_000127,7,28.8305,1.2153,-1.7489,1.3192,27.8458,-3.6886,0.2754,-3.3848,26.4415
dsgdb9nsd_000127,8,29.0124,0.7128,1.1559,0.4216,29.2284,4.6983,-0.2606,3.6319,29.8171
dsgdb9nsd_000127,9,29.0129,0.7132,-1.1557,0.4212,29.2298,-4.6982,0.2608,-3.6318,29.8151
dsgdb9nsd_000129,0,180.771,-12.1809,-7.2277,-7.5015,162.436,-1.8678,-11.927,1.4974,175.355
dsgdb9nsd_000129,1,159.061,-24.9774,1.0885,-22.1214,142.24,-4.3072,-1.2268,-2.8417,168.018
dsgdb9nsd_000129,2,207.992,-15.4622,9.0955,17.9442,45.7063,31.7687,6.8581,17.6125,152.861
dsgdb9nsd_000129,3,-11.8685,45.7979,-46.5172,33.9844,54.3689,21.8951,-43.4607,24.5967,78.6691
dsgdb9nsd_000129,4,-174.348,-142.125,-131.116,-89.9548,-231.092,117.742,-142.076,100.955,281.278
dsgdb9nsd_000129,5,34.3202,-4.5699,1.2658,-3.9989,29.9555,-1.3051,0.1741,-0.8824,27.8239
dsgdb9nsd_000129,6,28.9986,0.2698,-0.9762,0.3553,29.0347,3.2408,0.0236,3.7522,33.9208
dsgdb9nsd_000129,7,31.8057,3.2835,-2.4525,2.5297,31.9612,-1.0005,-2.5404,-2.3532,28.7096
dsgdb9nsd_000129,8,28.6888,0.4546,-0.8326,1.7857,28.2219,-2.8638,-1.082,-3.7009,24.6848
dsgdb9nsd_000129,9,28.2129,-1.6861,2.1635,-1.6816,25.3002,1.832,2.7099,2.9738,34.152
dsgdb9nsd_000129,10,28.5683,-0.9008,1.6067,1.2414,30.2897,-0.522,0.2402,-1.5115,23.8748
dsgdb9nsd_000129,11,25.4179,1.5831,1.16,-4.0624,24.2658,-2.3681,2.5004,-0.5938,20.6809
dsgdb9nsd_000130,0,182.516,-5.6731,4.7465,-12.163,177.663,-0.3161,3.793,2.0831,158.597
dsgdb9nsd_000130,1,159.059,14.7843,24.211,7.9892,118.371,9.0795,24.3597,8.8648,103.965
dsgdb9nsd_000130,2,33.0902,-91.9074,-140.541,-87.915,191.724,-50.3193,-94.3627,-29.8356,145.251
dsgdb9nsd_000130,3,81.9829,14.2744,46.106,10.9481,66.6599,-3.2743,33.925,-5.4825,-38.4154
dsgdb9nsd_000130,4,-291.261,-151.631,42.9921,-146.518,228.119,-67.2549,76.0638,-51.3007,-178.221
dsgdb9nsd_000130,5,28.7606,-1.9601,-2.13,-1.9318,29.0931,3.5162,-1.555,2.1276,32.8733
dsgdb9nsd_000130,6,36.0592,0.7494,2.6638,-0.1868,27.9492,0.2442,2.4552,0.3314,28.1933
dsgdb9nsd_000130,7,28.7395,-0.5448,-0.7347,-0.0267,33.4362,-3.872,-0.779,-3.1516,29.7914
dsgdb9nsd_000130,8,27.5942,-0.8577,1.343,-0.8941,27.794,3.4306,-0.3156,2.7944,27.4875
dsgdb9nsd_000130,9,28.2095,1.8038,0.0144,1.7504,30.4958,-3.0002,1.0137,-1.7286,24.3102
dsgdb9nsd_000130,10,24.5448,0.7699,2.2738,0.0432,21.1315,1.5963,-2.6594,0.2705,25.1033
dsgdb9nsd_000131,0,175.87,-24.5888,0.0076,-29.4765,115.698,-0.0005,0.0045,-0.0018,107.936
dsgdb9nsd_000131,1,325.666,3.5382,-0.0069,-2.7774,348.378,-0.0076,-0.0324,0.0113,298.221
dsgdb9nsd_000131,2,143.761,17.5534,-0.0262,20.1384,103.897,0.007,-0.0166,0.0019,94.6841
dsgdb9nsd_000131,3,-18.3886,13.5247,-0.0538,15.283,-78.9956,-0.1153,-0.0244,-0.0919,86.0128
dsgdb9nsd_000131,4,-825.98,-222.644,-0.6947,-156.149,-463.762,-0.6561,-0.7131,-0.662,386.171
dsgdb9nsd_000131,5,29.4171,-3.853,3.4078,-2.3283,27.7621,-2.5039,1.677,-1.4363,28.3626
dsgdb9nsd_000131,6,29.4155,-3.8563,-3.4026,-2.3292,27.7668,2.5064,-1.675,1.4403,28.3594
dsgdb9nsd_000131,7,33.0883,2.9743,-0.0032,0.2555,26.4017,-0.001,-0.0023,-0.0015,24.5333
dsgdb9nsd_000131,8,28.292,3.534,1.537,2.661,28.0385,1.6694,0.4033,1.835,27.5472
dsgdb9nsd_000131,9,28.2881,3.5366,-1.5416,2.656,28.036,-1.6702,-0.4039,-1.8366,27.5526
dsgdb9nsd_000131,10,22.4409,-0.8816,-0.0011,-4.373,20.8657,-0.0003,-0.0033,0.0013,21.0906
dsgdb9nsd_000132,0,288.648,16.6294,3.4273,-10.5044,308.038,15.6093,-12.4045,30.6306,296.409
dsgdb9nsd_000132,1,161.768,-21.0571,6.44,-20.9192,125.378,-9.4077,3.4041,-11.4498,108.544
dsgdb9nsd_000132,2,158.163,-30.4759,-13.1419,-5.6892,141.946,-3.487,-9.0669,-10.4409,118.232
dsgdb9nsd_000132,3,-2.3672,38.5038,-15.8218,36.2947,-15.4787,-84.0825,-12.0112,-80.1184,24.5935
dsgdb9nsd_000132,4,-620.546,40.1982,-387.717,33.5885,-154.613,-417.94,-404.236,-419.92,-174.188
dsgdb9nsd_000132,5,30.6836,-3.961,-0.8537,-3.838,35.2186,8.4819,-1.377,7.9894,30.4779
dsgdb9nsd_000132,6,27.534,-2.5047,-0.7407,-0.6064,30.8648,2.4471,-0.9159,0.7816,24.5896
dsgdb9nsd_000132,7,28.7532,-1.3716,2.8029,-0.7701,25.9693,-3.8782,-0.1818,-2.8311,29.2492
dsgdb9nsd_000132,8,29.4208,-0.3175,-1.0956,2.0253,30.7535,2.0907,1.4842,0.0195,28.1113
dsgdb9nsd_000132,9,27.535,2.1921,-1.0494,-0.5913,28.6556,-2.403,-0.7769,-0.0765,30.5973
dsgdb9nsd_000132,10,22.865,-0.7246,-0.5908,-3.4888,21.2724,-0.1488,-2.568,1.0088,20.5557
dsgdb9nsd_000133,0,187.095,-5.5989,-0.0018,-11.4172,172.748,-0.0058,-0.0014,0.002,163.289
dsgdb9nsd_000133,1,176.811,-0.2737,0.003,5.8385,163.03,0.0043,-0.0034,0.001,150.494
dsgdb9nsd_000133,2,177.615,0,0.0014,0,150.556,-0.0067,0.0105,-0.0107,133.454
dsgdb9nsd_000133,3,176.811,0.2737,0.0011,-5.8385,163.03,-0.0026,-0.0003,-0.0035,150.494
dsgdb9nsd_000133,4,187.095,5.5989,-0.0008,11.4172,172.748,-0.0026,-0.0008,-0.0037,163.289
dsgdb9nsd_000133,5,30.3964,-2.559,-2.1194,-1.7913,30.4336,4.1291,-1.5683,3.4925,31.6658
dsgdb9nsd_000133,6,30.3972,-2.5587,2.1136,-1.7898,30.4457,-4.1328,1.5629,-3.496,31.6546
dsgdb9nsd_000133,7,36.5973,3.0628,0.0059,1.789,28.7387,0.003,0.005,0.0037,26.4589
dsgdb9nsd_000133,8,30.5478,0.1286,-0.5602,-0.0807,30.7887,-4.6234,-0.7924,-4.2005,29.6589
dsgdb9nsd_000133,9,30.5479,0.1302,0.5602,-0.0798,30.7857,4.6248,0.7923,4.202,29.6615
dsgdb9nsd_000133,10,31.4137,0.0007,0.0002,0.0004,30.0642,-3.8985,0,-3.3451,29.9003
dsgdb9nsd_000133,11,31.4141,-0.0007,0.0002,-0.0004,30.0646,3.8982,0,3.3447,29.8985
dsgdb9nsd_000133,12,30.5475,-0.1295,0.5602,0.0802,30.7856,-4.6244,0.7924,-4.2017,29.6621
dsgdb9nsd_000133,13,30.5482,-0.1293,-0.5602,0.0802,30.7888,4.6238,-0.7922,4.2008,29.6582
dsgdb9nsd_000133,14,30.3967,2.5585,-2.1172,1.7903,30.4378,-4.1306,-1.5661,-3.4939,31.6621
dsgdb9nsd_000133,15,30.3968,2.5592,2.1159,1.7908,30.4415,4.1313,1.565,3.4946,31.6583
dsgdb9nsd_000133,16,36.5973,-3.0628,0.0011,-1.789,28.7387,-0.0006,0.0009,-0.0008,26.4589
dsgdb9nsd_000134,0,187.246,5.3566,0.0001,10.893,172.55,0.0002,-0.0001,0.0001,163.813
dsgdb9nsd_000134,1,176.663,0.338,0.0001,-5.1116,168.97,-0.0003,0.0001,-0.0001,158.579
dsgdb9nsd_000134,2,176.916,-2.2748,-0.0001,-2.0715,155.647,-0.0004,0.0004,-0.0005,132.333
dsgdb9nsd_000134,3,152.233,-29.4732,-0.0012,-19.5172,124.733,-0.0008,-0.0016,-0.0009,98.0742
dsgdb9nsd_000134,4,357.342,24.5999,0.0042,53.7806,284.62,0.0037,0.0035,0.0053,269.567
dsgdb9nsd_000134,5,36.4051,-3.1571,0.0001,-1.9908,28.8438,0,0.0001,0,26.5088
dsgdb9nsd_000134,6,30.2793,2.5569,2.1522,1.773,30.3505,4.1259,1.6041,3.5211,31.7603
